"mu11"	"mu12"	"mu13"	"mu21"	"mu22"	"mu23"	"min11"	"min12"	"min13"	"min21"	"min22"	"min23"	"max11"	"max12"	"max13"	"max21"	"max22"	"max23"	"std11"	"std12"	"std13"	"std21"	"std22"	"std23"	"muMaxC1"	"minMaxC1"	"maxMaxC1"	"stdMaxC1"	"muMaxC2"	"minMaxC2"	"maxMaxC2"	"stdMaxC2"
0.694998223276323	0.620673467070882	0.361802491136585	0.434655214240022	0.837922486675231	0.32106052010269	0.663944983325715	0.483623929143783	0.250677455987468	0.212821096586158	0.795443311211015	0.230064357453058	0.75805086319805	0.674821227212511	0.488596498780951	0.498628603003812	0.918910181918363	0.487571750038777	0.00976128652147154	0.0139322710345466	0.0235159206169857	0.0407243294033768	0.0138054272639939	0.0635800980381192	1.69730424988514	1.08289569489445	3.19806512212259	0.417322756364495	1.14274881815629	0.651801859687586	3.12598813847824	0.625990169269513
0.709043514442124	0.615129801427651	0.337734534912778	0.405038225704904	0.721822532244872	0.551393648370561	0.610954160251357	0.497565366441524	0.275120184784746	0.243031995972127	0.578245392956832	0.460487416238596	0.755308937384332	0.742323310960639	0.427018872983042	0.556290410611518	0.778988209358562	0.665212705530433	0.0311144120762573	0.0494562697728115	0.0394238957576572	0.0804756161066013	0.045393135612554	0.0520303858927684	1.60433701493738	0.91072648997177	2.34416153155004	0.426643492887278	1.13721978604317	0.556646587372025	2.52187457612999	0.602921184665026
0.50370695310082	0.730448835491505	0.45998881456566	0.0724422061273448	0.906886931591093	0.41087117693529	0.426883027579449	0.656166969574265	0.42879831781322	0.00134789414087589	0.887260288644787	0.282246555277069	0.524070091624961	0.756386296747342	0.562103461376519	0.216955977550434	0.95538663611713	0.460261325369386	0.0163521089771964	0.0129516453806547	0.0265776296614043	0.0446925200445368	0.012155695875562	0.0370235661093899	1.55108772712648	0.885042891421457	2.29513068496449	0.198898104746868	0.827179596482826	0.484664732405474	2.05916174943165	0.261498967149858
0.607892095829372	0.698529847483042	0.375489895369861	0.174098345559755	0.933506913692	0.309070798209497	0.545696919783581	0.580702591836207	0.272459518444643	0.0160515387451778	0.882038283693548	0.171628712044584	0.661626592520938	0.761139411437237	0.589519217254428	0.33746979634771	0.969442173109447	0.440387842787932	0.0157356572416635	0.0199777029141547	0.0297337227661276	0.0424374842153331	0.0120561443814482	0.0279992403203536	2.03520946790886	0.674350576882548	4.31585309708224	0.430613892529863	1.57093389097182	0.600998756024711	3.65556164321286	0.373415358898053
0.566890250154635	0.705999014257352	0.422964858151125	0.170954668444982	0.921456066135852	0.345478006796578	0.502241392045345	0.618667160054083	0.343047464123172	0.000530358984901224	0.873963609239528	0.228570209174749	0.60375750937922	0.760276026807386	0.571740761639108	0.287173560868633	0.953563464602968	0.465097114685085	0.0175668948331255	0.0159425826917801	0.0272157121709255	0.0398808549302462	0.0125846230183572	0.0243456260809384	1.33469491518156	0.563822160417988	3.43834443431484	0.387301035485907	1.20737392183899	0.515403114515407	2.91738606836083	0.386069009347013
0.698798109742366	0.653442054015279	0.290149425243241	0.526948655334518	0.826945383533237	0.192001984646517	0.682115496242528	0.501654716168298	0.263187166067048	0.186501241416506	0.805357814640703	0.147217326916417	0.81695223673617	0.675790351925604	0.335821159792341	0.565415286625525	0.928070465883993	0.322339102970723	0.0117993029509597	0.015301917034502	0.0117537408121248	0.0316861977481439	0.0123185040426681	0.0218445924454272	2.25649214994379	1.77320011792656	3.02931648277071	0.233671456588185	1.42926145150296	0.992032977793303	2.84984127765356	0.465725391680492
0.723585914350501	0.586989520440308	0.357203077366575	0.410974535350941	0.772039041449857	0.477527811725255	0.580462475236991	0.518681897096759	0.157667372915161	0.296313669252849	0.488230393127792	0.227717111073524	0.76082086378394	0.798876908140282	0.449101856188364	0.567936327504867	0.801174758262349	0.662630674755226	0.0259038651290068	0.0362916318947995	0.0485890338420852	0.0459526385973488	0.040814716986149	0.0580582510771277	1.86599781719947	0.952208670194337	2.71726704855996	0.314976239021063	1.44314036065925	0.755227372227524	5.35839418604433	0.593546777777463
0.655549590795215	0.70545347594888	0.267532867832249	0.214495401692335	0.965484370100565	0.147096237138932	0.624945607696858	0.691530288361519	0.215672751256744	0.201531296028073	0.956898735837203	0.140013337163544	0.685392452251785	0.719015359410272	0.31460457763734	0.243317937692785	0.969128224292013	0.158559738111833	0.0155053412788538	0.00643392277386672	0.0282488793268144	0.0125258321913615	0.00375158799523391	0.00596043640176844	1.93235039836646	1.68950517529529	2.25589077221476	0.135387086713174	4.82366913080989	3.54749767698737	5.65828497727367	0.723758566873754
0.489710267018077	0.727432321424614	0.478807192000116	0.118298329781937	0.934080461587001	0.330560083253846	0.421637169384308	0.682573911843954	0.420215793278992	0.00951437632385919	0.877780464962605	0.239863541560314	0.529696957347111	0.778846953517173	0.557755413669963	0.209344490798691	0.96773263717496	0.465980149987751	0.0219310273788889	0.0163424382941636	0.0322038638771903	0.0460100464522113	0.015589598533484	0.043658260941914	1.43272419462087	0.76114463081781	2.88073527056578	0.439095946726619	1.20555244505311	0.501934686616923	2.50244495917735	0.441550817571035
0.55982597749856	0.698153079886	0.442027813029038	0.206278507461667	0.895378519863816	0.383985011504989	0.482885097646089	0.593393201684627	0.33286995108317	0.0922184760819937	0.797148676399315	0.266070295250525	0.600817226363015	0.776048431037195	0.593538686619804	0.369531829060098	0.951505990956384	0.588066220992821	0.0256086574511534	0.029092209822559	0.0482913016858834	0.0619365250463673	0.0325447227039122	0.0592176188679704	1.40296822466975	0.62003118133528	3.0648068925356	0.635396840928174	1.19587112914594	0.517362829639982	2.38413224109148	0.478088084464452
0.588633216444244	0.695880492240239	0.409206102840809	0.231311609853903	0.905974270101124	0.347548274381415	0.512277033457014	0.597671957038466	0.340955448301108	0.0314244499493151	0.855681109400116	0.197664163198052	0.652523450126018	0.750390086780162	0.528699242028202	0.368790140848145	0.954740791506631	0.470210937378093	0.0186287565042301	0.023074409215967	0.0305837766159059	0.0513692965123323	0.0208658671801228	0.043014047615192	1.62464149033043	0.632159406837388	3.80378960087371	0.496438735163828	1.35492880050312	0.510336103606758	3.25477139596312	0.485180296740671
0.532469085916985	0.743623194519365	0.403004774535659	0.119242554408577	0.937340407913057	0.324179812708123	0.463969115544442	0.659185013637057	0.20328605474106	-0.0610950970325885	0.882261388220238	0.222667730884018	0.590521018298743	0.851751960929734	0.521577402618583	0.257591540286702	0.971985040597023	0.445688245331262	0.0178181791603629	0.015788633271791	0.0228448563276136	0.0358524390622195	0.01003174287337	0.0263844232072476	1.93687101217613	0.647986690027229	3.79992873576735	0.370772244363471	1.6394256467839	0.544109798467908	3.57489011423332	0.335693280542703
0.714381262032328	0.594947215091725	0.366312994955617	0.454877323417409	0.812665849888306	0.345001529105107	0.682581634396926	0.532501944292417	0.249320887736153	0.191641239504021	0.778426027998913	0.219366989708995	0.783576383854541	0.634386518563548	0.419616283967822	0.549472507054948	0.870806489983707	0.501555494350959	0.0173641779072144	0.0165940657513996	0.0308475391963091	0.0642676749132512	0.0141877262195003	0.0972181079789231	1.72887136485812	1.02339932076748	2.65041145966539	0.509402066459528	1.17677036246044	0.588044831346308	2.46137935902273	0.505338684585569
0.504921114301876	0.76932253405162	0.390132680461258	0.106048883049088	0.942135869667605	0.315367488444784	0.442772020053529	0.696973107287007	0.245608371289674	-0.046690098326751	0.894657150993344	0.207586535978957	0.54668545423515	0.846733301891926	0.509179780907831	0.224587905676722	0.977101767882187	0.403546626711807	0.0157793404595521	0.0140326552261635	0.0234251242591259	0.0295594517256014	0.00904504030105053	0.0268792114733608	2.25768572848317	1.20641342852858	3.91263632735959	0.360568106989393	1.91138646554859	1.02742327053617	3.23336144369717	0.334456553559067
0.55624965351755	0.708282271391559	0.434103098289149	0.0693060296439483	0.842657689174799	0.532886865607768	0.531399571135207	0.685310747921827	0.395061472017325	0.0349320982036877	0.806886195029398	0.47531015095373	0.587968695781478	0.72469411790649	0.457531394292308	0.123918766637437	0.871047874502544	0.586404899350819	0.0125700361764346	0.0086095180424201	0.0159777353658476	0.022567258545413	0.0133922279890003	0.0221987661796392	1.49675347256897	1.27776962673962	1.81508877895697	0.118977666629116	0.739953214735357	0.534955025710488	0.92660692547902	0.104568534745215
0.698274464013452	0.650614754211294	0.297663708492429	0.537460535881194	0.817914997288203	0.200454076883278	0.681616916825976	0.514772483462886	0.271095617885241	0.197974592235545	0.798195527564674	0.175431752305743	0.805634920528076	0.669539644167322	0.33473912646822	0.565925426450975	0.909721520555636	0.364983309025373	0.0117353052302308	0.0155446033082783	0.0115972900120099	0.0367752577531216	0.0142934614653579	0.0207209986944305	2.04170727873825	1.54728586782754	2.59144425225854	0.212208787647248	1.15196753106867	0.78222633416506	2.37002810625405	0.281920703745001
0.521085916182108	0.769691906441237	0.365730994861114	0.087853551289118	0.949348521641969	0.297078572364234	0.458912074014082	0.710616149020112	0.207710855883287	-0.0447145962587467	0.891014457535824	0.202729261750557	0.568251882652438	0.858063424137518	0.5229738416504	0.240500382902652	0.978646502276316	0.43010928788982	0.0182445992932807	0.0213265268344746	0.0387448977637816	0.0375676503092614	0.0120529820595292	0.0348124852139322	2.50607305068642	1.22061337317248	4.04753101106107	0.421638393868063	2.0492343674452	1.12353596196147	2.88734702454433	0.32366683631359
0.608830155233908	0.73060619777987	0.305803879388287	0.164897798567271	0.951985377142794	0.230660917024772	0.53961495057705	0.651788127523668	0.231496189667869	0.0143002040449128	0.920046359296748	0.174846869274371	0.665988689685884	0.785945299881257	0.427928718278582	0.326114731025409	0.979552966134642	0.302811894992994	0.0293934812692487	0.0256264339224647	0.0226192440612768	0.1106379661929	0.0188436565031381	0.0280056962887246	2.2850310308895	1.39412280203652	3.5379384148756	0.405529697018747	2.17679607482172	1.06629698764017	3.48968849986995	0.683757564188076
0.69228479728293	0.658628289792625	0.294049087537512	0.495827543261562	0.845646402557725	0.195044295239305	0.67519104672625	0.640009431308934	0.246836450417112	0.462661316292103	0.822092170521429	0.13238670411297	0.717373993606539	0.694243607055493	0.335250284465078	0.528939783823139	0.872415926743342	0.257224219706894	0.00812754073603652	0.00752672532291049	0.0191004947859404	0.0124622294004157	0.0103924913532308	0.0271191390473999	2.56837438661149	1.73107763812102	3.39546280564611	0.336033495409783	2.37733195728323	1.15943218007067	3.5694679402655	0.569208398575937
0.646544307619658	0.683375110635316	0.336335720516628	0.199568711732148	0.936145040781629	0.276235676584277	0.564197821009877	0.570767733815359	0.221321770973554	0.00290467402256346	0.889938468419322	0.135038698713368	0.705998669412277	0.751268225020612	0.559919556362793	0.423225121254702	0.975561837933322	0.420372460988911	0.024087831493113	0.0250100432958435	0.0255314164157718	0.0778563160269232	0.0154291927608609	0.0346483692203603	2.22837858117898	0.776523077587449	5.28224013362171	0.439517498195317	1.79808471682074	0.58889947499539	4.01906462820418	0.427864200843033
0.725769158073547	0.640042805259443	0.251609900422694	0.522789740204472	0.833415138731924	0.176731049188446	0.704259640665128	0.6161249042249	0.216793134504551	0.485755686075341	0.808354176716621	0.133167166819955	0.7455361079438	0.661161174760894	0.285362623607813	0.562900852720585	0.858352120264721	0.209570680228518	0.00943295020885763	0.0107062675289345	0.00977285158766841	0.020526321272144	0.0133314664882978	0.0168528338221282	2.94966638440875	2.22993065789876	3.42636958925002	0.225521331912916	1.81608918227348	1.2537060833589	2.49739089573121	0.19343029685308
0.71338518034939	0.622538786409539	0.313402648775648	0.53144559689712	0.811016660177542	0.210845515019543	0.691741296779526	0.357020574301268	0.264402160285775	0.0767729620759788	0.758322910734441	0.097806509553538	0.858556357864732	0.655220963599464	0.433434652639615	0.585103310907407	0.954087686957147	0.453588057747789	0.0312748433751334	0.0599620982986944	0.0285740087481237	0.109712901575833	0.038299305204106	0.0458454204358482	1.87583081759477	0.850791721029769	2.94744956487987	0.349856774961699	1.08870861189222	0.574034871670929	2.6780472792924	0.377258820786596
0.588693025543008	0.715920853674296	0.373768488795923	0.135713548413656	0.945219188169541	0.293390916295739	0.518921350264598	0.623376403461761	0.230711691782966	-0.0270053590082691	0.893100802886741	0.180174674325667	0.635869607388954	0.808994416301088	0.551468284179405	0.351628165714197	0.977562227831455	0.395132756842892	0.0144028453879988	0.0165425070162598	0.0267220902197325	0.0368051071400915	0.00905520244555776	0.0250602634847438	2.1889166265982	0.818266481889614	4.23819632158582	0.404639077686609	1.73780790827707	0.612413140677845	2.98713499942989	0.325764891923336
0.734153165768349	0.636193164494308	0.236820240445301	0.506645743608404	0.848636480750292	0.150472842739457	0.712509417845944	0.618516850157128	0.205778991826219	0.457823642301521	0.824659074555073	0.126104709288398	0.748787248913771	0.657905580632565	0.260035093008409	0.543150638009312	0.879285548963811	0.192320346615619	0.00536680501552453	0.00799456724279225	0.0100672101606544	0.0153393985323145	0.00943387192630064	0.0126926478464354	3.1827413846905	2.62852207348346	3.70512383401074	0.203393364839993	2.06579272675076	1.49998880613687	2.66891508112649	0.166731891079101
0.626779444469374	0.62345011128521	0.463514653630116	0.360100065302348	0.828733301485956	0.42238252178488	0.558044853414905	0.537097973258656	0.290067096188633	0.215975630403255	0.743495838413869	0.330283093697486	0.668558348275546	0.710829900959697	0.595810599369712	0.443037009942647	0.862180740373679	0.632904783781238	0.0229351160707647	0.0253396269090258	0.0496302821364306	0.0521678869733696	0.0146311523777563	0.047056790341877	1.68090085222854	0.824670967193973	3.94327006356837	0.594578055779549	1.48969096531706	0.457277767781828	2.40060311445453	0.394696451573055
0.638996638054957	0.682021647214072	0.35311531314111	0.20220469675989	0.92561785867492	0.313252418924251	0.567529096353329	0.552732261497006	0.257167252690866	-0.00573571533077773	0.846097027371182	0.174607467253605	0.699964369700013	0.74846840200731	0.548462364848958	0.37796575002252	0.977908412766788	0.433523707133837	0.0170122821728229	0.0234256933933448	0.0316470419676999	0.0505877746524729	0.0156951318117492	0.03759193337559	2.12761289723895	0.710008458182364	3.88365816914456	0.484044620837934	1.57716332178735	0.528341022757471	4.51458465417832	0.433226009291008
0.665436859479224	0.675203436940927	0.315514558250956	0.276111892321112	0.928308818807266	0.230040780177722	0.611306471910741	0.585563655411131	0.215580673595815	0.0534855906079827	0.851444122453672	0.143172857652357	0.732103201652052	0.719914507264743	0.404324328827253	0.380810457811263	0.968170602717987	0.380085093813752	0.0261324632439385	0.0235079191287564	0.0226080295905872	0.0783139402569178	0.0190295891277969	0.0510031962162944	1.93612337509294	0.751071174902231	3.95346624507491	0.457220426007694	1.56506854563441	0.566347929741429	4.9269241898164	0.804614445988405
0.433455291954339	0.798245555236918	0.415736915346304	0.085658200924203	0.947273753682265	0.303682209267525	0.358096637642321	0.752370009530698	0.368725279242823	0.0352933312065789	0.919182199028612	0.197491237599951	0.468924645549115	0.85264004201413	0.506691857470098	0.16654364471978	0.979077288564723	0.387827431096435	0.0182094187818006	0.0209379320825528	0.0366735160252766	0.0292119275922041	0.0138633139858761	0.0459766320417508	1.73202812536396	1.06114673839443	2.80563173367579	0.348409299185041	1.50831946521435	0.842980399983696	2.71006727960938	0.425984850535837
0.394449223846972	0.8956644562743	0.204621681154185	0.14507294317271	0.90995530340304	0.388101644813633	0.371306604009507	0.885397362314809	0.190288641518801	0.127725583622622	0.899654926546668	0.359427028776035	0.420669316708314	0.904541687992759	0.226717805566462	0.16546024360041	0.921873576976448	0.414542102243658	0.0152353398480656	0.00579366257582552	0.00856771430863486	0.00798194959710352	0.00623299209377202	0.0149437887846464	3.66866792149144	3.31552926577411	4.00912047460171	0.175978323253743	2.0376561261893	1.84041899760676	2.22745236968049	0.0802308423907556
0.593814358043823	0.703331551157808	0.388875917861501	0.198133036549808	0.921970032384171	0.328065604442637	0.53368277035907	0.569793052103841	0.290615004487184	-0.00364516694380735	0.868192298208527	0.176389197963032	0.648533805668735	0.766667689368654	0.590295138153537	0.333539893043008	0.963148165540427	0.439296957656449	0.0161168503327526	0.0202530435960442	0.028552825887956	0.044368369257284	0.0155436880742721	0.0296358676071095	1.77156069783374	0.644694955379761	4.49431932932041	0.442410647934228	1.45097946895517	0.559500746900451	3.14762178847518	0.392857658874789
0.522569333975715	0.81733662632766	0.229594124414488	0.173768320572349	0.940745561352688	0.274075452687781	0.469105937961345	0.750011589919199	0.165965992801825	0.0242423078426858	0.917524853256442	0.214214446855079	0.592456772897192	0.863379974883717	0.333263403229863	0.297557824717199	0.975249474963044	0.333086783573662	0.0448951850083442	0.0435657607421686	0.049259184344121	0.0904810062354028	0.0227668085080439	0.0353396897891966	2.64525665371607	1.921659573474	3.285428531763	0.261151515862365	2.14612684349208	1.38643944207298	3.9563146756207	0.434843971970439
0.735721874098508	0.634916982953716	0.235515261096289	0.486045973466966	0.862519773366793	0.139475449948632	0.719221832610804	0.617992482053096	0.204306955428734	0.455016689527666	0.840763653946346	0.117480809467576	0.747680309578845	0.654185996672946	0.248773710463479	0.528429567289351	0.880038660197779	0.165329617620188	0.00460642220356335	0.00603937270130351	0.00837383240866893	0.0142174531759665	0.00755469653134207	0.0105210965999304	3.394501431893	2.89883647101156	3.92899450754813	0.173828910955026	2.39226858091956	1.99896080930963	3.11839699674162	0.254076534748374
0.651477237099734	0.614246528857825	0.440555904489322	0.369976980009451	0.805496902548153	0.449104119503139	0.594330264365168	0.551242051540572	0.271007424763177	0.234978089469968	0.710754329242274	0.251649775185773	0.702685539236885	0.708556662966292	0.553185425393508	0.569252981808748	0.847975125342514	0.642351231694912	0.0198921829077917	0.0308835888158066	0.0536229025265679	0.0672329077442893	0.0283877888745117	0.0858999567908433	1.55703916737486	0.881714569504131	2.76056903930477	0.478484059795151	1.4234709591315	0.605182150600708	2.20210421666637	0.379302236781861
0.732317542353294	0.50743815710954	0.452691052225138	0.624301354856509	0.758409208170012	0.183803669512474	0.700776281534768	0.459094767812331	0.401106215085869	0.584751230206859	0.71017316946229	0.152098365280112	0.748154893730803	0.532420650158407	0.496561309281075	0.678746651072872	0.794140895481878	0.213828028594257	0.0121585408065488	0.0185944582483695	0.0291680667635756	0.0258294783363142	0.0219036427261468	0.0137186509047589	0.980774983990145	0.860467296513554	1.14026967788778	0.0722965817831265	0.843625402421859	0.699191903435847	1.06356516978924	0.11044436961258
0.565243212802513	0.633155822976436	0.525739928388464	0.367252028909354	0.839893895007186	0.397038882041701	0.51714327337266	0.579218363027451	0.352302101848952	0.183373599821369	0.802646633281371	0.273788267893363	0.644877243258577	0.708290948188966	0.604533666293555	0.430268770882242	0.876262950828859	0.53498383251086	0.0256852092867377	0.0222049243041881	0.0454923182155653	0.0314140939460522	0.012119260162917	0.0306213382690229	2.27484455191591	0.670258088677454	3.94092771855396	0.630711602329762	1.88624007457056	0.522477525301346	2.3061318501329	0.358545071551056
0.452842261522306	0.866453397220636	0.204212807987866	0.167963416478083	0.923729179591554	0.340511325630438	0.424008911806116	0.74265800365528	0.178809226708665	0.0214792947702378	0.90213334829947	0.206285841256999	0.54254180468651	0.885196476143345	0.423875464352832	0.220781864177532	0.976851115222392	0.380504039304879	0.022148733929909	0.0241029085148963	0.0379504541758917	0.0387273426534964	0.0126699450234955	0.0304515257106147	3.15916946031902	2.13506883058305	3.7497670553228	0.288561619270252	2.05796056517093	1.4196095636196	2.46297196011282	0.167174051728345
0.63361261619561	0.70537089992066	0.314939490520088	0.277956053494618	0.928456074149571	0.22729707591597	0.590596158984227	0.593172875000206	0.243831487577943	0.0260603504623713	0.900719591690636	0.138589126739942	0.720041902098703	0.745361354711544	0.450952935406429	0.367625614369029	0.979691306943824	0.361794099143121	0.0288768844683609	0.027425609128696	0.0146618172592308	0.0898730788220012	0.0184539525578084	0.0251558101584465	2.0311793142113	1.18935807393614	4.03514844583605	0.293721602395948	2.19996898374862	0.6765631968981	3.10982618364972	0.506410823941299
0.454027470401612	0.77645079371229	0.43571047600721	0.316010401927744	0.550972204022455	0.771140146271004	0.41951263066026	0.757508205592115	0.410017010155171	0.256735227789691	0.524251595605574	0.737873858600191	0.50431586462821	0.790558772900178	0.463295152732397	0.381615720136879	0.598585627614144	0.810772374607845	0.0286048898028116	0.00996409619150421	0.0175994583169712	0.0338590435345053	0.020699381169762	0.0219533515101497	2.10142788862501	1.97903432515803	2.28683786440228	0.0970003698796109	1.84006932514355	1.53615793004303	2.15938259757349	0.197978703600979
0.549874436666041	0.739047676230212	0.387836459522746	0.118270317701111	0.944897261702818	0.30238187484702	0.472966181051034	0.669357364680832	0.252294452257439	-0.0567051197277504	0.889839999377695	0.21444059885269	0.602515071072959	0.842573169993084	0.523270468337123	0.270542878578469	0.970173822942849	0.423089510797079	0.0161557599230335	0.0155994231611355	0.0229218829052948	0.0334974933084129	0.00864246537777721	0.0234551145456299	2.17515823338312	0.939332115407871	4.04263240820997	0.37385209025335	1.78130135825837	0.766333743691087	3.68792621588191	0.30132629903489
0.685794203504005	0.664181895940478	0.2948827465592	0.328443954768691	0.922744753711434	0.189054899262215	0.636536767145689	0.545436532475268	0.238369798574413	0.160855185292232	0.851554101488485	0.113249128880212	0.755278065733152	0.685214148667784	0.520796286719986	0.464506130446285	0.942288963613834	0.365698685997468	0.0153909738283805	0.0146542145280398	0.0339751922026766	0.0358368929095694	0.0197502139585138	0.0573667813153076	2.00538019693061	1.42682411522205	4.56591510614039	0.548010124096978	1.08242703355907	0.625612507865222	4.81650577276127	0.997965330547972
0.749431291207923	0.624647790492807	0.219176775797343	0.552566028605623	0.821149696375347	0.141782660860408	0.737156437665095	0.609234814032647	0.194330852632115	0.517125840912657	0.799079388311508	0.10929150004741	0.763166447775539	0.63956137268779	0.251574302070376	0.588633887315267	0.841564428452031	0.174023055058243	0.00392594522750339	0.00547907839719006	0.00917667979946563	0.0105121332349059	0.00664588740355458	0.0112896794161113	2.93868706395397	2.37329325441302	3.39033888724743	0.188009182827712	1.78699753600695	1.33895775014842	2.17772471545193	0.136202754206948
